ward_code,ward_name,borough_code,borough_name,candidate_name,party,party_long,number_votes,elected_flag,number_of_councillors_in_ward
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,"Packer, Richard ",CON,Conservative Party,291,,3
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,"Werner, Claude",GRE,Green Party,215,,3
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,"Creely, John ",GRE,Green Party,191,,3
E05011105,Newington,E09000028,Southwark,"Kerslake, Eleanor A.*",LAB,Labour Party,2137,Yes,3
E05011105,Newington,E09000028,Southwark,"Coldwell, James D.*",LAB,Labour Party,2082,Yes,3
E05011105,Newington,E09000028,Southwark,"Macdonald, Alice",LAB,Labour Party,1997,Yes,3
E05011105,Newington,E09000028,Southwark,"Doran, James K.",LD,Liberal Democrats,457,,3
E05011105,Newington,E09000028,Southwark,"Belcheva, Kate",GRE,Green Party,429,,3
E05011105,Newington,E09000028,Southwark,"Shone, Harriet E.",LD,Liberal Democrats,420,,3
E05011105,Newington,E09000028,Southwark,"Bigos, Alistair S.",LD,Liberal Democrats,406,,3
E05011105,Newington,E09000028,Southwark,"Powell, David",GRE,Green Party,354,,3
E05011105,Newington,E09000028,Southwark,"Mehari, Betiel",GRE,Green Party,337,,3
E05011105,Newington,E09000028,Southwark,"Badman, Sue",CON,Conservative Party,275,,3
E05011105,Newington,E09000028,Southwark,"Amor, Will",CON,Conservative Party,257,,3
E05011105,Newington,E09000028,Southwark,"Lyons, Joseph A.",CON,Conservative Party,243,,3
E05011106,North Bermondsey,E09000028,Southwark,"Al-Samerai, Anood*",LD,Liberal Democrats,1744,Yes,3
E05011106,North Bermondsey,E09000028,Southwark,"Mann, Eliza P.*",LD,Liberal Democrats,1570,Yes,3
E05011106,North Bermondsey,E09000028,Southwark,"McCallum, Hamish G.*",LD,Liberal Democrats,1550,Yes,3
E05011106,North Bermondsey,E09000028,Southwark,"Emmanuel, Leona S.",LAB,Labour Party,1155,,3
E05011106,North Bermondsey,E09000028,Southwark,"Jaffer, Shahina",LAB,Labour Party,1109,,3
E05011106,North Bermondsey,E09000028,Southwark,"Taylor, Jack",LAB,Labour Party,1051,,3
E05011106,North Bermondsey,E09000028,Southwark,"Baker, Andrew G.S.",CON,Conservative Party,452,,3
E05011106,North Bermondsey,E09000028,Southwark,"Johnson, Luke D.",CON,Conservative Party,394,,3
E05011106,North Bermondsey,E09000028,Southwark,"Bridgett, Dan",CON,Conservative Party,368,,3
E05011106,North Bermondsey,E09000028,Southwark,"Cummings, Clare L.",GRE,Green Party,331,,3
E05011106,North Bermondsey,E09000028,Southwark,"Jones, Kevin S.",GRE,Green Party,229,,3
E05011106,North Bermondsey,E09000028,Southwark,"Beattie, Rosie",UKIP,UK Independence Party (UKIP),121,,3
E05011106,North Bermondsey,E09000028,Southwark,"Kandinsky, Gary M.A",TUSC,Trade Unionist and Socialist Coalition,62,,3
E05011107,North Walworth,E09000028,Southwark,"Lury, Rebecca A.*",LAB,Labour Party,1726,Yes,3
E05011107,North Walworth,E09000028,Southwark,"Seaton, Martin L.*",LAB,Labour Party,1552,Yes,3
E05011107,North Walworth,E09000028,Southwark,"Merrill, Darren J.*",LAB,Labour Party,1512,Yes,3
E05011107,North Walworth,E09000028,Southwark,"Baffoe, Peter N.",GRE,Green Party,425,,3
E05011107,North Walworth,E09000028,Southwark,"Hirst, Emily C.C.",LD,Liberal Democrats,424,,3
E05011107,North Walworth,E09000028,Southwark,"Beckley, Daniel A.P.",LD,Liberal Democrats,400,,3
E05011107,North Walworth,E09000028,Southwark,"Sainsbury, Edward K.",LD,Liberal Democrats,349,,3
E05011107,North Walworth,E09000028,Southwark,"Mannes-Abbott, Guy",GRE,Green Party,303,,3
E05011107,North Walworth,E09000028,Southwark,"Deane, Alex",CON,Conservative Party,289,,3
E05011107,North Walworth,E09000028,Southwark,"Usma, Lina M.",GRE,Green Party,287,,3
E05011107,North Walworth,E09000028,Southwark,"Champion, Michael",CON,Conservative Party,279,,3
E05011107,North Walworth,E09000028,Southwark,"Bitek Omach, Ben",CON,Conservative Party,253,,3
E05011107,North Walworth,E09000028,Southwark,"Carrington, Lucy",IND,Independent,124,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Chopra, Sunil*",LAB,Labour Party,2305,Yes,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Edwards, Gavin J.*",LAB,Labour Party,2276,Yes,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Rhule, Sandra D.*",LAB,Labour Party,2221,Yes,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Schweiker, Rosalie S.",GRE,Green Party,528,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Barbe, Steve",GRE,Green Party,479,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Shaw, Bartley R.",GRE,Green Party,445,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Garriques, Domonic A.",CON,Conservative Party,254,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Smith, Andrew M.T.",CON,Conservative Party,251,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Chathli, Harry",CON,Conservative Party,249,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Mustoe, Sarah J.",LD,Liberal Democrats,216,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Morris, Rupert A.C.",LD,Liberal Democrats,198,,3
E05011108,Nunhead & Queen's Road,E09000028,Southwark,"Shields, Gillian H.",LD,Liberal Democrats,196,,3
E05011109,Old Kent Road,E09000028,Southwark,"Akoto, Evelyn O.*",LAB,Labour Party,2303,Yes,3
E05011109,Old Kent Road,E09000028,Southwark,"Livingstone, Richard J.*",LAB,Labour Party,2228,Yes,3
E05011109,Old Kent Road,E09000028,Southwark,"Situ, Michael K.*",LAB,Labour Party,2113,Yes,3
E05011109,Old Kent Road,E09000028,Southwark,"Cooper, Gemma E.",LD,Liberal Democrats,508,,3
E05011109,Old Kent Road,E09000028,Southwark,"Kyriacou, Paul A.",LD,Liberal Democrats,432,,3
E05011109,Old Kent Road,E09000028,Southwark,"McNally, Tim",LD,Liberal Democrats,407,,3
E05011109,Old Kent Road,E09000028,Southwark,"Martin, Nick",GRE,Green Party,387,,3
E05011109,Old Kent Road,E09000028,Southwark,"Burstin, Dominic H.",CON,Conservative Party,309,,3
E05011109,Old Kent Road,E09000028,Southwark,"Kitchen, Simon J.",CON,Conservative Party,293,,3
E05011109,Old Kent Road,E09000028,Southwark,"Mottau, Chris",CON,Conservative Party,273,,3
E05011110,Peckham,E09000028,Southwark,"Hargrove, Barrie J.*",LAB,Labour Party,2215,Yes,3
E05011110,Peckham,E09000028,Southwark,"Situ, Johnson A.*",LAB,Labour Party,2143,Yes,3
E05011110,Peckham,E09000028,Southwark,"Soanes, Cleo*",LAB,Labour Party,2112,Yes,3
E05011110,Peckham,E09000028,Southwark,"Griffiths, Anthony H.",GRE,Green Party,303,,3
E05011110,Peckham,E09000028,Southwark,"Henderson, Christopher",GRE,Green Party,287,,3
E05011110,Peckham,E09000028,Southwark,"Evans, John W.",CON,Conservative Party,207,,3
E05011110,Peckham,E09000028,Southwark,"Ward, Martina J.",CON,Conservative Party,187,,3
E05011110,Peckham,E09000028,Southwark,"Maclaren, Jane S.",CON,Conservative Party,181,,3
E05011110,Peckham,E09000028,Southwark,"Hook, Jeff",LD,Liberal Democrats,171,,3
E05011110,Peckham,E09000028,Southwark,"Ofodu, Philomena I.",LD,Liberal Democrats,154,,3
E05011110,Peckham,E09000028,Southwark,"Johnson, Benjamin F.*",LD,Liberal Democrats,151,,3
E05011111,Peckham Rye,E09000028,Southwark,"Mills, Victoria L.*",LAB,Labour Party,1891,Yes,2
E05011111,Peckham Rye,E09000028,Southwark,"Hamvas, Renata M.*",LAB,Labour Party,1872,Yes,2
E05011111,Peckham Rye,E09000028,Southwark,"Bennett, Gerard J.",GRE,Green Party,612,,2
E05011111,Peckham Rye,E09000028,Southwark,"Sheppard, Claire F.",IND,Independent,488,,2
E05011111,Peckham Rye,E09000028,Southwark,"Bartholomew, Matthew R.W.",CON,Conservative Party,249,,2
E05011111,Peckham Rye,E09000028,Southwark,"Gamester, Nathan A.",CON,Conservative Party,218,,2
E05011111,Peckham Rye,E09000028,Southwark,"Skelly, Robert J.",LD,Liberal Democrats,194,,2
E05011111,Peckham Rye,E09000028,Southwark,"Partridge, Derek W.",LD,Liberal Democrats,192,,2
E05011112,Rotherhithe,E09000028,Southwark,"Cryan, Stephanie*",LAB,Labour and Co-operative Party,1726,Yes,3
E05011112,Rotherhithe,E09000028,Southwark,"Whittam, Kath*",LAB,Labour and Co-operative Party,1558,Yes,3
E05011112,Rotherhithe,E09000028,Southwark,"Williams, Bill*",LAB,Labour and Co-operative Party,1504,Yes,3
E05011112,Rotherhithe,E09000028,Southwark,"Holder, Tom",LD,Liberal Democrats,1142,,3
E05011112,Rotherhithe,E09000028,Southwark,"Gordon, Mel",LD,Liberal Democrats,1013,,3
E05011112,Rotherhithe,E09000028,Southwark,"Nowak, Wendy E.",LD,Liberal Democrats,994,,3
E05011112,Rotherhithe,E09000028,Southwark,"Boyle, Colin",GRE,Green Party,517,,3
E05011112,Rotherhithe,E09000028,Southwark,"Manser, Roger J.",GRE,Green Party,404,,3
E05011112,Rotherhithe,E09000028,Southwark,"Lindsay, Kirsten S.C.",CON,Conservative Party,381,,3
E05011112,Rotherhithe,E09000028,Southwark,"Burton, Edward",CON,Conservative Party,345,,3
E05011112,Rotherhithe,E09000028,Southwark,"Robinson, William",CON,Conservative Party,334,,3
E05011113,Rye Lane,E09000028,Southwark,"Ali, Jasmine*",LAB,Labour Party,2543,Yes,3
E05011113,Rye Lane,E09000028,Southwark,"Babudu, Peter B.",LAB,Labour Party,2287,Yes,3
E05011113,Rye Lane,E09000028,Southwark,"Dolezal, Nick*",LAB,Labour Party,2060,Yes,3
E05011113,Rye Lane,E09000028,Southwark,"Devaraj, Jagan",GRE,Green Party,589,,3
E05011113,Rye Lane,E09000028,Southwark,"Lothian, Kirsty A.",GRE,Green Party,580,,3
E05011113,Rye Lane,E09000028,Southwark,"Evans, David",GRE,Green Party,492,,3
E05011113,Rye Lane,E09000028,Southwark,"Hunt, Veronica A.",LD,Liberal Democrats,375,,3
E05011113,Rye Lane,E09000028,Southwark,"Scott, Al",LD,Liberal Democrats,325,,3
E05011113,Rye Lane,E09000028,Southwark,"Clarke, Robert J.",CON,Conservative Party,294,,3
E05011113,Rye Lane,E09000028,Southwark,"Fox, Damian G.",CON,Conservative Party,283,,3
E05011113,Rye Lane,E09000028,Southwark,"Joseph, Barry N.",CON,Conservative Party,275,,3
E05011113,Rye Lane,E09000028,Southwark,"Rogers, Thomas M.",LD,Liberal Democrats,262,,3
E05011116,South Bermondsey,E09000028,Southwark,"Lambe, Sunny A.*",LAB,Labour Party,1787,Yes,3
E05011116,South Bermondsey,E09000028,Southwark,"Werner, Leanne L.",LAB,Labour Party,1754,Yes,3
E05011116,South Bermondsey,E09000028,Southwark,"Pollak, Leo M.*",LAB,Labour Party,1701,Yes,3
E05011116,South Bermondsey,E09000028,Southwark,"Bell, Gareth D.B.",LD,Liberal Democrats,1324,,3
E05011116,South Bermondsey,E09000028,Southwark,"Grove, Kirsty L.",LD,Liberal Democrats,1261,,3
E05011116,South Bermondsey,E09000028,Southwark,"Tipler, Andrew J.G.",LD,Liberal Democrats,1133,,3
E05011116,South Bermondsey,E09000028,Southwark,"Blackman, Paul",GRE,Green Party,268,,3
E05011116,South Bermondsey,E09000028,Southwark,"Williams, Alexander G.",CON,Conservative Party,262,,3
E05011116,South Bermondsey,E09000028,Southwark,"Twinn, Ian D.",CON,Conservative Party,238,,3
E05011116,South Bermondsey,E09000028,Southwark,"Morizur-Bruller, Antoine P.",CON,Conservative Party,233,,3
E05011116,South Bermondsey,E09000028,Southwark,"Remy, Valerie",GRE,Green Party,223,,3
E05011116,South Bermondsey,E09000028,Southwark,"King, Michael J.",UKIP,UK Independence Party (UKIP),162,,3
E05011116,South Bermondsey,E09000028,Southwark,"Prescott, Toby",UKIP,UK Independence Party (UKIP),151,,3
E05011116,South Bermondsey,E09000028,Southwark,"Sharp, Tony",UKIP,UK Independence Party (UKIP),135,,3
E05011114,St. George's,E09000028,Southwark,"Linforth-Hall, Maria R.V.*",LD,Liberal Democrats,884,Yes,2
E05011114,St. George's,E09000028,Southwark,"Neale, Graham J.",LD,Liberal Democrats,839,Yes,2
E05011114,St. George's,E09000028,Southwark,"Cumbo, Ellie",LAB,Labour Party,773,,2
E05011114,St. George's,E09000028,Southwark,"Griffiths, Mark",LAB,Labour Party,768,,2
E05011114,St. George's,E09000028,Southwark,"Pocock, Ian D.",GRE,Green Party,170,,2
E05011114,St. George's,E09000028,Southwark,"Aarons, Siobhan G.",CON,Conservative Party,146,,2
E05011114,St. George's,E09000028,Southwark,"Chandarana, Kishan",CON,Conservative Party,137,,2
E05011115,St. Giles,E09000028,Southwark,"Burgess, Radha E.",LAB,Labour Party,2508,Yes,3
E05011115,St. Giles,E09000028,Southwark,"Wingfield, Robert I.",LAB,Labour Party,2141,Yes,3
E05011115,St. Giles,E09000028,Southwark,"Ochere, Jason A.E.",LAB,Labour Party,2118,Yes,3
E05011115,St. Giles,E09000028,Southwark,"Margolies, Eleanor P.",GRE,Green Party,1420,,3
E05011115,St. Giles,E09000028,Southwark,"Wheeldon, Susie K.",GRE,Green Party,971,,3
E05011115,St. Giles,E09000028,Southwark,"Orr, Paula R.",GRE,Green Party,813,,3
E05011115,St. Giles,E09000028,Southwark,"Macnaughton, Vanessa",LD,Liberal Democrats,410,,3
E05011115,St. Giles,E09000028,Southwark,"Brown, Timothy G.",LD,Liberal Democrats,287,,3
E05011115,St. Giles,E09000028,Southwark,"Wooller, Oliver H.",CON,Conservative Party,263,,3
E05011115,St. Giles,E09000028,Southwark,"Davison, Graham",CON,Conservative Party,250,,3
E05011115,St. Giles,E09000028,Southwark,"Munro, John P.",LD,Liberal Democrats,239,,3
E05011115,St. Giles,E09000028,Southwark,"Pimlott, Adam A.",CON,Conservative Party,233,,3
E05011117,Surrey Docks,E09000028,Southwark,"Whitehead, Dan*",LD,Liberal Democrats,1485,Yes,3
E05011117,Surrey Docks,E09000028,Southwark,"Salmon, Nicola J.",LD,Liberal Democrats,1373,Yes,3
E05011117,Surrey Docks,E09000028,Southwark,"Johnson, Nick",LD,Liberal Democrats,1316,Yes,3
E05011117,Surrey Docks,E09000028,Southwark,"Clarke, Amy E.",LAB,Labour Party,931,,3
E05011117,Surrey Docks,E09000028,Southwark,"Rule, John P.",LAB,Labour Party,793,,3
E05011117,Surrey Docks,E09000028,Southwark,"Tucker, Will",LAB,Labour Party,780,,3
E05011117,Surrey Docks,E09000028,Southwark,"Findell, Mark G.J.",CON,Conservative Party,487,,3
E05011117,Surrey Docks,E09000028,Southwark,"Ginnett, Hannah E.",CON,Conservative Party,460,,3
E05011117,Surrey Docks,E09000028,Southwark,"Lane, Sandra",GRE,Green Party,457,,3
E05011117,Surrey Docks,E09000028,Southwark,"Fox, Simon J.",CON,Conservative Party,423,,3
E05000555,Beddington North,E09000029,Sutton,"Mattey, Nick*",IND,Independent,1285,Yes,3
E05000555,Beddington North,E09000029,Sutton,"Foster, Tim",IND,Independent,1047,Yes,3
E05000555,Beddington North,E09000029,Sutton,"Green, Jillian A.",IND,Independent,948,Yes,3
E05000555,Beddington North,E09000029,Sutton,"Brown, Malcolm",CON,Conservative Party,911,,3
E05000555,Beddington North,E09000029,Sutton,"Ali, Pat*",LD,Liberal Democrats,837,,3
E05000555,Beddington North,E09000029,Sutton,"Gwynn, Sarah A.",LAB,Labour Party,829,,3
E05000555,Beddington North,E09000029,Sutton,"Huneke, Alison M.",CON,Conservative Party,815,,3
E05000555,Beddington North,E09000029,Sutton,"Williams, Andy",CON,Conservative Party,784,,3
E05000555,Beddington North,E09000029,Sutton,"Keys, John",LAB,Labour Party,725,,3
E05000555,Beddington North,E09000029,Sutton,"Hudson, Brendan",LD,Liberal Democrats,713,,3
E05000555,Beddington North,E09000029,Sutton,"Mansell, Charlie",LAB,Labour Party,663,,3
E05000555,Beddington North,E09000029,Sutton,"Piracha, Nighat*",LD,Liberal Democrats,660,,3
E05000555,Beddington North,E09000029,Sutton,"Khan, Shasha",GRE,Green Party,208,,3
E05000555,Beddington North,E09000029,Sutton,"Hamilton, Hannah M.",UKIP,UK Independence Party (UKIP),106,,3
E05000555,Beddington North,E09000029,Sutton,"Hamilton, Kingsley J.D.",UKIP,UK Independence Party (UKIP),94,,3
E05000556,Beddington South,E09000029,Sutton,"Joyce, Edward T.*",LD,Liberal Democrats,1450,Yes,3
E05000556,Beddington South,E09000029,Sutton,"Abellan, Manuel*",LD,Liberal Democrats,1445,Yes,3
E05000556,Beddington South,E09000029,Sutton,"Saqib, Mo",LD,Liberal Democrats,1403,Yes,3
E05000556,Beddington South,E09000029,Sutton,"Garratt, Neil R.*",CON,Conservative Party,1334,,3
E05000556,Beddington South,E09000029,Sutton,"Page, Ann M.",CON,Conservative Party,1239,,3
E05000556,Beddington South,E09000029,Sutton,"Simms, Jim",CON,Conservative Party,1226,,3
E05000556,Beddington South,E09000029,Sutton,"Cullen, Christine I.F.",LAB,Labour Party,492,,3
E05000556,Beddington South,E09000029,Sutton,"Savignani, Arnaldo E.S.",LAB,Labour Party,421,,3
E05000556,Beddington South,E09000029,Sutton,"Tate, Alan",LAB,Labour Party,380,,3
E05000556,Beddington South,E09000029,Sutton,"Smith, Peter T.",UKIP,UK Independence Party (UKIP),134,,3
E05000556,Beddington South,E09000029,Sutton,"Usher, David M.",UKIP,UK Independence Party (UKIP),107,,3
E05000556,Beddington South,E09000029,Sutton,"Smith, Terence J.",UKIP,UK Independence Party (UKIP),105,,3
E05000557,Belmont,E09000029,Sutton,"Hicks, David A.*",CON,Conservative Party,2001,Yes,3
E05000557,Belmont,E09000029,Sutton,"McManus, Patrick R.*",CON,Conservative Party,1900,Yes,3
E05000557,Belmont,E09000029,Sutton,"Pascoe, Jane*",CON,Conservative Party,1836,Yes,3
E05000557,Belmont,E09000029,Sutton,"Juster, Dean R.",LD,Liberal Democrats,956,,3
E05000557,Belmont,E09000029,Sutton,"Vicente-Machado, Alex",LD,Liberal Democrats,786,,3
E05000557,Belmont,E09000029,Sutton,"Okuyucu, Abdullah",LD,Liberal Democrats,748,,3
E05000557,Belmont,E09000029,Sutton,"Blears, Gale A.L.",LAB,Labour Party,595,,3
E05000557,Belmont,E09000029,Sutton,"Sinclair, Margaret",LAB,Labour Party,524,,3
E05000557,Belmont,E09000029,Sutton,"Wingrove, Marian H.",LAB,Labour Party,503,,3
E05000558,Carshalton Central,E09000029,Sutton,"Whitehead, Jill L.*",LD,Liberal Democrats,1673,Yes,3
E05000558,Carshalton Central,E09000029,Sutton,"Williams, Chris*",LD,Liberal Democrats,1646,Yes,3
E05000558,Carshalton Central,E09000029,Sutton,"Short, Jake M.",LD,Liberal Democrats,1576,Yes,3
E05000558,Carshalton Central,E09000029,Sutton,"Fletcher, Lynne J.",CON,Conservative Party,1384,,3
E05000558,Carshalton Central,E09000029,Sutton,"Drew, Matthew D.",CON,Conservative Party,1302,,3
E05000558,Carshalton Central,E09000029,Sutton,"Smith, Ethan J.",CON,Conservative Party,1289,,3
E05000558,Carshalton Central,E09000029,Sutton,"Burbage, Marilynne B.",LAB,Labour and Co-operative Party,459,,3
E05000558,Carshalton Central,E09000029,Sutton,"Onians, Margaret",LAB,Labour and Co-operative Party,441,,3
E05000558,Carshalton Central,E09000029,Sutton,"Thorpe, Tony",LAB,Labour and Co-operative Party,430,,3
E05000558,Carshalton Central,E09000029,Sutton,"Andrews, Karin",GRE,Green Party,334,,3
E05000558,Carshalton Central,E09000029,Sutton,"Steel, Bob",GRE,Green Party,255,,3
E05000558,Carshalton Central,E09000029,Sutton,"McDonagh, Gay",GRE,Green Party,238,,3
E05000558,Carshalton Central,E09000029,Sutton,"Dickenson, Ashley K.",CPA,Christian Peoples Alliance,69,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Haldane, Amy B.*",LD,Liberal Democrats,1809,Yes,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Butt, Moira J.*",CON,Conservative Party,1767,Yes,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Crowley, Tim*",CON,Conservative Party,1747,Yes,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Pearce, Melissa",CON,Conservative Party,1596,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Roxburgh, Gordon A.",LD,Liberal Democrats,1544,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Reynolds, Jason A.P.*",LD,Liberal Democrats,1524,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Clay, John A.",LAB,Labour Party,376,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Khan, Anas A.",LAB,Labour Party,343,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Savignani, Christine",LAB,Labour Party,340,,3
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,"Hemingway, Ross",GRE,Green Party,295,,3
E05000560,Cheam,E09000029,Sutton,"Ramsey, Holly A.*",CON,Conservative Party,2202,Yes,3
E05000560,Cheam,E09000029,Sutton,"Allen, Eric J.",CON,Conservative Party,2066,Yes,3
E05000560,Cheam,E09000029,Sutton,"Colburn, Elliot H.G.",CON,Conservative Party,1900,Yes,3
E05000560,Cheam,E09000029,Sutton,"Burstow, Mary*",LD,Liberal Democrats,1711,,3
E05000560,Cheam,E09000029,Sutton,"Callaghan, Anisha",LD,Liberal Democrats,1292,,3
E05000560,Cheam,E09000029,Sutton,"Tyler, Monica",LD,Liberal Democrats,1253,,3
E05000560,Cheam,E09000029,Sutton,"Barlow, Victoria E.",LAB,Labour Party,315,,3
E05000560,Cheam,E09000029,Sutton,"Rodger, Jane C.",LAB,Labour Party,288,,3
E05000560,Cheam,E09000029,Sutton,"Martin, Helen",LAB,Labour Party,287,,3
E05000561,Nonsuch,E09000029,Sutton,"Allen, Martina B.",CON,Conservative Party,1681,Yes,3
E05000561,Nonsuch,E09000029,Sutton,"Geiringer, Peter H.",CON,Conservative Party,1466,Yes,3
E05000561,Nonsuch,E09000029,Sutton,"Bourne, Samantha J.*",LD,Liberal Democrats,1405,,3
E05000561,Nonsuch,E09000029,Sutton,"McDermott-Hill, James D.",CON,Conservative Party,1405,Yes,3
E05000561,Nonsuch,E09000029,Sutton,"Broadbent, Richard F.*",LD,Liberal Democrats,1287,,3
E05000561,Nonsuch,E09000029,Sutton,"Mason, Cliff",LD,Liberal Democrats,1243,,3
E05000561,Nonsuch,E09000029,Sutton,"Johnson, Richard D.",IND,Independent,848,,3
E05000561,Nonsuch,E09000029,Sutton,"Archer, Kirsty R.",LAB,Labour Party,542,,3
E05000561,Nonsuch,E09000029,Sutton,"Peek, Kerrie S.",LAB,Labour Party,370,,3
E05000561,Nonsuch,E09000029,Sutton,"Whitham, Karon E.",LAB,Labour Party,334,,3
E05000561,Nonsuch,E09000029,Sutton,"Cowley, Howard W.",UKIP,UK Independence Party (UKIP),189,,3
E05000561,Nonsuch,E09000029,Sutton,"Goddard, Bill",UKIP,UK Independence Party (UKIP),138,,3
E05000561,Nonsuch,E09000029,Sutton,"Taffurelli, David P.",UKIP,UK Independence Party (UKIP),126,,3
E05000562,St. Helier,E09000029,Sutton,"Crossby, Jean E.*",LD,Liberal Democrats,1063,Yes,3
E05000562,St. Helier,E09000029,Sutton,"Gonzales, Martin A.*",LD,Liberal Democrats,977,Yes,3
E05000562,St. Helier,E09000029,Sutton,"Moral, Annie",LD,Liberal Democrats,922,Yes,3
E05000562,St. Helier,E09000029,Sutton,"Diamantis, Nick",LAB,Labour Party,876,,3
E05000562,St. Helier,E09000029,Sutton,"Hughes, Maggie",LAB,Labour Party,800,,3
E05000562,St. Helier,E09000029,Sutton,"Sim, Patrick G.",LAB,Labour Party,745,,3
E05000562,St. Helier,E09000029,Sutton,"Ayres, Steven J.",CON,Conservative Party,583,,3
E05000562,St. Helier,E09000029,Sutton,"Densley, Simon N.",CON,Conservative Party,513,,3
E05000562,St. Helier,E09000029,Sutton,"Higgs, Simon J.",CON,Conservative Party,497,,3
E05000562,St. Helier,E09000029,Sutton,"Brereton, John A.",UKIP,UK Independence Party (UKIP),255,,3
E05000562,St. Helier,E09000029,Sutton,"Smith, Eleanor M.",UKIP,UK Independence Party (UKIP),180,,3
E05000562,St. Helier,E09000029,Sutton,"Rawat, Ian E.",UKIP,UK Independence Party (UKIP),178,,3
E05000562,St. Helier,E09000029,Sutton,"Edmonds, Richard",NF,National Front,49,,3
E05000563,Stonecot,E09000029,Sutton,"Dwight, Jed",CON,Conservative Party,1505,Yes,3
E05000563,Stonecot,E09000029,Sutton,"Nandha, Param",CON,Conservative Party,1414,Yes,3
E05000563,Stonecot,E09000029,Sutton,"Stoneman, Ryan C.",CON,Conservative Party,1374,Yes,3
E05000563,Stonecot,E09000029,Sutton,"Emmerson, Nick*",LD,Liberal Democrats,1087,,3
E05000563,Stonecot,E09000029,Sutton,"Javelot, Miguel L.*",LD,Liberal Democrats,969,,3
E05000563,Stonecot,E09000029,Sutton,"Okenla, Peter",LD,Liberal Democrats,921,,3
E05000563,Stonecot,E09000029,Sutton,"Eveleigh, Ray",LAB,Labour Party,699,,3
E05000563,Stonecot,E09000029,Sutton,"Prior, Paul D.",LAB,Labour Party,663,,3
E05000563,Stonecot,E09000029,Sutton,"Tasker, Gerald D.",LAB,Labour Party,558,,3
E05000563,Stonecot,E09000029,Sutton,"Jackson-Prior, Claire E.",GRE,Green Party,262,,3
E05000563,Stonecot,E09000029,Sutton,"Saha, Cumar",GRE,Green Party,254,,3
E05000563,Stonecot,E09000029,Sutton,"Roberts, Glen P.",UKIP,UK Independence Party (UKIP),147,,3
E05000563,Stonecot,E09000029,Sutton,"Stuart, Simon R.",UKIP,UK Independence Party (UKIP),121,,3
E05000563,Stonecot,E09000029,Sutton,"Smith, Nicholas S.",UKIP,UK Independence Party (UKIP),106,,3
E05000564,Sutton Central,E09000029,Sutton,"Bartolucci, David D.*",LD,Liberal Democrats,1259,Yes,3
E05000564,Sutton Central,E09000029,Sutton,"Clare, Rich",LD,Liberal Democrats,1236,Yes,3
E05000564,Sutton Central,E09000029,Sutton,"Mirhashem, Ali*",LD,Liberal Democrats,1114,Yes,3
E05000564,Sutton Central,E09000029,Sutton,"Adams, Steve",LAB,Labour Party,1082,,3
E05000564,Sutton Central,E09000029,Sutton,"Craven, Bonnie E.",LAB,Labour Party,961,,3
E05000564,Sutton Central,E09000029,Sutton,"Paulino, Vic",LAB,Labour Party,905,,3
E05000564,Sutton Central,E09000029,Sutton,"Cornwell, Nigel B.",CON,Conservative Party,789,,3
E05000564,Sutton Central,E09000029,Sutton,"Grant, Marie J.",CON,Conservative Party,756,,3
E05000564,Sutton Central,E09000029,Sutton,"Plant, Alan R.",CON,Conservative Party,727,,3
E05000564,Sutton Central,E09000029,Sutton,"Friel, Peter",GRE,Green Party,293,,3
E05000564,Sutton Central,E09000029,Sutton,"Beadle, Jess",UKIP,UK Independence Party (UKIP),154,,3
E05000564,Sutton Central,E09000029,Sutton,"Wood, Charlie",UKIP,UK Independence Party (UKIP),112,,3
E05000565,Sutton North,E09000029,Sutton,"Dombey, Ruth C.*",LD,Liberal Democrats,1350,Yes,3
E05000565,Sutton North,E09000029,Sutton,"Heron, Marlene S.*",LD,Liberal Democrats,1263,Yes,3
E05000565,Sutton North,E09000029,Sutton,"Penneck, Steve*",LD,Liberal Democrats,1222,Yes,3
